id_lead,fecha_contacto   ,canal_origen,estado_lead,tiempo_respuesta,num_interacciones,especialidad,precio,dias_consulta,precio_final
922,07.09.2025 09:59:30,WhatsApp,Cita agendada,15,9,Psicoeducacion,30,5,150
923,07.09.2025 09:57:54,Instagram,Informacion,89,20,Psicologia clinica,35,3,105
924,06.09.2025 19:42:14,WhatsApp,Cita agendada,50,11,Psicoeducacion,30,5,150
925,06.09.2025 16:11:59,WhatsApp,Informacion,92,26,Neuropsicologia,60,2,120
926,06.09.2025 12:43:19,WhatsApp,Cita agendada,22,16,Psicoeducacion,30,5,150
927,06.09.2025 12:18:30,WhatsApp,Cita agendada,58,7,Psicoeducacion,30,3,90
928,06.09.2025 11:37:48,WhatsApp,Cita agendada,25,19,Psicoeducacion,30,3,90
929,06.09.2025 10:03:37,WhatsApp,Cita agendada,29,6,Neuropsicologia,60,1,60
930,06.09.2025 09:22:12,WhatsApp,Informacion,95,9,Psicoeducacion,30,2,60
931,06.09.2025 08:22:31,WhatsApp,Informacion,18,1,Psicopedagogia,80,3,240
932,05.09.2025 20:36:43,WhatsApp,Informacion,93,24,Psicoeducacion,30,4,120
933,05.09.2025 20:12:42,Web,Informacion,24,22,Psicoeducacion,30,1,30
934,05.09.2025 19:34:07,Facebook,Informacion,77,13,Psicopedagogia,80,2,160
935,05.09.2025 19:22:51,WhatsApp,Cita agendada,54,20,Neuropsicologia,60,4,240
936,05.09.2025 19:19:04,WhatsApp,Cita agendada,21,21,Psicoterapia,40,2,80
937,05.09.2025 17:26:41,WhatsApp,Cita agendada,82,22,Psicoeducacion,30,1,30
938,05.09.2025 16:08:31,WhatsApp,Cita agendada,36,7,Psicoeducacion,30,2,60
939,05.09.2025 15:06:14,Web,Informacion,45,30,Psicologia clinica,35,3,105
940,05.09.2025 13:15:28,WhatsApp,Cita agendada,58,30,Psicoeducacion,30,2,60
941,05.09.2025 12:27:01,Web,Informacion,63,25,Psicologia clinica,35,2,70
942,05.09.2025 11:18:25,WhatsApp,Cita agendada,45,14,Psicoeducacion,30,1,30
943,05.09.2025 10:53:40,WhatsApp,Cita agendada,59,28,Psicologia clinica,35,4,140
944,05.09.2025 10:31:54,Web,Informacion,90,15,Psicologia clinica,35,2,70
945,05.09.2025 09:53:13,WhatsApp,Informacion,93,4,Psicologia clinica,35,5,175
946,05.09.2025 09:06:57,WhatsApp,Cita agendada,11,21,Psicoeducacion,30,1,30
947,05.09.2025 08:35:20,WhatsApp,Cita agendada,11,26,Neuropsicologia,60,3,180
948,05.09.2025 08:02:46,WhatsApp,Cita agendada,20,9,Psicoeducacion,30,5,150
949,04.09.2025 21:16:36,WhatsApp,Cita agendada,24,26,Psicoeducacion,30,5,150
950,04.09.2025 18:13:21,WhatsApp,Cita agendada,16,18,Psicoeducacion,30,4,120
951,04.09.2025 16:53:28,WhatsApp,Cita agendada,42,7,Psicoeducacion,30,2,60
952,04.09.2025 16:27:01,Facebook,Informacion,70,16,Neuropsicologia,60,5,300
953,04.09.2025 15:49:38,WhatsApp,Cita agendada,46,26,Psicoeducacion,30,5,150
954,04.09.2025 15:47:45,WhatsApp,Cita agendada,11,20,Psicoeducacion,30,5,150
955,04.09.2025 15:34:23,WhatsApp,Cita agendada,55,20,Psicoeducacion,30,3,90
956,04.09.2025 14:34:38,WhatsApp,Cita agendada,21,18,Neuropsicologia,60,4,240
957,04.09.2025 12:43:06,WhatsApp,Informacion,66,10,Psicopedagogia,80,3,240
958,04.09.2025 10:27:46,Facebook,Informacion,94,7,Psicoeducacion,30,2,60
959,04.09.2025 10:22:52,WhatsApp,Cita agendada,51,30,Psicoeducacion,30,1,30
960,04.09.2025 09:33:18,WhatsApp,Cita agendada,67,13,Psicologia clinica,35,1,35
961,03.09.2025 19:42:17,Web,Informacion,25,4,Psicoeducacion,30,4,120
962,03.09.2025 19:13:17,WhatsApp,Cita agendada,80,25,Psicologia clinica,35,1,35
963,03.09.2025 15:19:21,WhatsApp,Cita agendada,90,21,Psicoeducacion,30,3,90
964,03.09.2025 14:48:27,WhatsApp,Informacion,19,9,Psicopedagogia,80,4,320
965,03.09.2025 11:14:39,Web,Informacion,91,12,Psicoeducacion,30,1,30
966,03.09.2025 11:09:06,Facebook,Informacion,44,30,Psicoeducacion,30,3,90
967,03.09.2025 10:22:38,WhatsApp,Cita agendada,23,11,Neuropsicologia,60,3,180
968,03.09.2025 10:15:38,WhatsApp,Informacion,34,1,Psicoeducacion,30,2,60
969,03.09.2025 09:37:34,Web,Informacion,67,30,Psicoeducacion,30,2,60
970,03.09.2025 09:18:04,WhatsApp,Cita agendada,79,12,Psicologia clinica,35,1,35
971,02.09.2025 17:33:40,WhatsApp,Cita agendada,38,8,Neuropsicologia,60,1,60
972,02.09.2025 13:41:49,WhatsApp,Cita agendada,55,5,Neuropsicologia,60,1,60
973,02.09.2025 12:15:39,Web,Informacion,12,9,Neuropsicologia,60,2,120
974,02.09.2025 12:15:22,WhatsApp,Cita agendada,12,15,Neuropsicologia,60,5,300
975,01.09.2025 19:42:34,WhatsApp,Cita agendada,50,24,Psicologia clinica,35,2,70
976,01.09.2025 17:04:28,WhatsApp,Cita agendada,16,6,Psicoeducacion,30,5,150
977,01.09.2025 16:34:32,WhatsApp,Informacion,99,19,Psicoeducacion,30,2,60
978,01.09.2025 16:33:11,WhatsApp,Informacion,95,22,Psicoeducacion,30,1,30
979,01.09.2025 15:45:28,WhatsApp,Cita agendada,21,22,Neuropsicologia,60,3,180
980,01.09.2025 14:51:00,WhatsApp,Cita agendada,53,16,Psicoeducacion,30,2,60
981,01.09.2025 12:28:33,WhatsApp,Cita agendada,31,15,Psicologia clinica,35,5,175
982,01.09.2025 12:26:46,WhatsApp,Cita agendada,66,27,Psicoeducacion,30,3,90
983,01.09.2025 11:14:00,WhatsApp,Cita agendada,68,29,Psicologia clinica,35,2,70
984,01.09.2025 10:26:09,Instagram,Informacion,20,7,Psicoeducacion,30,3,90
985,01.09.2025 09:47:06,WhatsApp,Cita agendada,42,8,Psicoeducacion,30,5,150
986,31.08.2025 19:30:19,Web,Informacion,41,6,Psicologia clinica,35,5,175
987,30.08.2025 15:53:20,WhatsApp,Cita agendada,64,17,Psicoeducacion,30,3,90
988,30.08.2025 15:34:46,Web,Informacion,23,20,Psicoeducacion,30,3,90
989,30.08.2025 15:31:14,WhatsApp,Cita agendada,49,22,Psicologia clinica,35,3,105
990,30.08.2025 15:16:46,Facebook,Informacion,88,3,Psicoeducacion,30,5,150
991,30.08.2025 12:05:30,Web,Informacion,21,14,Psicoeducacion,30,2,60
992,29.08.2025 20:13:37,WhatsApp,Cita agendada,46,13,Psicoeducacion,30,4,120
993,29.08.2025 19:33:14,Facebook,Informacion,94,12,Psicoeducacion,30,5,150
994,29.08.2025 19:25:43,Web,Informacion,69,30,Psicologia clinica,35,4,140
995,29.08.2025 18:38:27,Facebook,Informacion,96,27,Psicologia clinica,35,4,140
996,29.08.2025 16:55:31,Facebook,Informacion,32,25,Psicoeducacion,30,4,120
997,29.08.2025 15:51:34,Facebook,Informacion,70,30,Psicoeducacion,30,3,90
998,29.08.2025 15:14:24,WhatsApp,Cita agendada,84,24,Psicoeducacion,30,4,120
999,29.08.2025 14:42:34,Facebook,Informacion,14,11,Psicoeducacion,30,1,30
1000,29.08.2025 13:37:23,WhatsApp,Cita agendada,46,4,Psicoeducacion,30,2,60
1001,29.08.2025 12:29:15,WhatsApp,Cita agendada,34,13,Psicoeducacion,30,3,90
1002,29.08.2025 12:07:34,WhatsApp,Cita agendada,27,23,Psicoeducacion,30,1,30
1003,29.08.2025 11:06:11,Web,Informacion,61,6,Psicoeducacion,30,1,30
1004,29.08.2025 06:58:13,WhatsApp,Cita agendada,47,5,Psicoeducacion,30,5,150
1005,29.08.2025 06:47:21,WhatsApp,Informacion,99,23,Neuropsicologia,60,2,120
1006,28.08.2025 21:59:48,Web,Informacion,16,12,Psicologia clinica,35,5,175
1007,28.08.2025 21:18:06,WhatsApp,Cita agendada,13,14,Psicologia clinica,35,3,105
1008,28.08.2025 19:27:09,WhatsApp,Cita agendada,67,9,Psicoeducacion,30,4,120
1009,28.08.2025 17:34:15,WhatsApp,Cita agendada,5,22,Psicologia clinica,35,4,140
1010,28.08.2025 15:14:58,WhatsApp,Informacion,95,10,Psicoeducacion,30,1,30
1011,28.08.2025 13:39:25,WhatsApp,Cita agendada,39,15,Neuropsicologia,60,2,120
1012,28.08.2025 12:41:11,Web,Informacion,26,15,Psicoeducacion,30,4,120
1013,28.08.2025 11:30:00,WhatsApp,Cita agendada,41,5,Psicoeducacion,30,5,150
1014,27.08.2025 20:32:20,WhatsApp,Cita agendada,57,29,Psicoeducacion,30,3,90
1015,27.08.2025 20:14:56,WhatsApp,Cita agendada,78,5,Psicologia clinica,35,2,70
1016,27.08.2025 19:43:38,Web,Informacion,44,14,Psicoeducacion,30,1,30
1017,27.08.2025 18:00:58,Web,Informacion,44,10,Psicoeducacion,30,1,30
1018,27.08.2025 16:55:19,Web,Informacion,91,29,Psicoeducacion,30,3,90
1019,27.08.2025 14:52:42,Web,Informacion,68,4,Psicoeducacion,30,2,60
1020,27.08.2025 14:49:09,WhatsApp,Cita agendada,29,16,Neuropsicologia,60,2,120
1021,27.08.2025 14:29:51,WhatsApp,Informacion,17,6,Psicopedagogia,80,1,80
1022,27.08.2025 13:24:35,Facebook,Informacion,95,14,Psicoeducacion,30,2,60
1023,27.08.2025 11:32:52,Web,Informacion,87,23,Neuropsicologia,60,1,60
1024,27.08.2025 07:23:30,WhatsApp,Informacion,93,16,Psicoeducacion,30,4,120
1025,27.08.2025 06:38:42,WhatsApp,Informacion,55,2,Neuropsicologia,60,3,180
1026,26.08.2025 22:07:24,Web,Informacion,37,30,Neuropsicologia,60,3,180
1027,26.08.2025 19:34:40,WhatsApp,Cita agendada,73,20,Psicoeducacion,30,3,90
1028,26.08.2025 19:31:24,WhatsApp,Cita agendada,59,27,Psicologia clinica,35,5,175
1029,26.08.2025 19:29:04,WhatsApp,Cita agendada,32,15,Neuropsicologia,60,2,120
1030,26.08.2025 19:11:40,WhatsApp,Informacion,23,2,Psicopedagogia,80,5,400
1031,26.08.2025 18:37:40,WhatsApp,Cita agendada,29,23,Psicoeducacion,30,2,60
1032,26.08.2025 16:48:30,WhatsApp,Cita agendada,7,20,Neuropsicologia,60,4,240
1033,26.08.2025 16:13:01,WhatsApp,Cita agendada,42,30,Psicoeducacion,30,3,90
1034,26.08.2025 15:54:39,WhatsApp,Cita agendada,50,22,Psicoeducacion,30,1,30
1035,07.08.2025 12:09:05,WhatsApp,Cita agendada,88,26,Neuropsicologia,60,2,120
1036,26.08.2025 14:43:49,WhatsApp,Cita agendada,42,21,Psicoeducacion,30,3,90
1037,26.08.2025 14:25:15,Web,Informacion,65,25,Neuropsicologia,60,4,240
1038,26.08.2025 12:55:41,WhatsApp,Cita agendada,40,6,Psicoeducacion,30,2,60
1039,26.08.2025 12:43:34,Instagram,Informacion,6,11,Psicoeducacion,30,3,90
1040,26.08.2025 11:43:24,Facebook,Informacion,86,5,Psicoeducacion,30,3,90
1041,26.08.2025 11:14:10,Web,Informacion,96,24,Psicoeducacion,30,4,120
1042,26.08.2025 08:09:52,WhatsApp,Cita agendada,69,28,Psicologia clinica,35,1,35
1043,25.08.2025 22:05:50,WhatsApp,Cita agendada,60,21,Psicoeducacion,30,2,60
1044,25.08.2025 20:47:24,WhatsApp,Cita agendada,23,5,Psicoeducacion,30,3,90
1045,25.08.2025 17:15:50,WhatsApp,Cita agendada,39,3,Psicoeducacion,30,4,120
1046,25.08.2025 16:26:00,WhatsApp,Informacion,96,22,Psicoeducacion,30,2,60
1047,25.08.2025 15:25:30,WhatsApp,Informacion,26,18,Psicopedagogia,80,5,400
1048,25.08.2025 15:17:55,WhatsApp,Informacion,95,3,Neuropsicologia,60,5,300
1049,25.08.2025 15:12:05,Facebook,Informacion,85,27,Psicoeducacion,30,5,150
1050,25.08.2025 14:50:13,WhatsApp,Cita agendada,33,16,Psicoeducacion,30,4,120
1051,25.08.2025 11:22:59,WhatsApp,Informacion,98,9,Psicoeducacion,30,5,150
1052,25.08.2025 10:16:54,WhatsApp,Cita agendada,35,25,Psicoeducacion,30,2,60
1053,25.08.2025 09:50:59,WhatsApp,Cita agendada,85,27,Neuropsicologia,60,3,180
1054,25.08.2025 08:41:56,WhatsApp,Cita agendada,53,22,Psicoeducacion,30,2,60
1055,25.08.2025 08:27:36,WhatsApp,Cita agendada,25,6,Psicoeducacion,30,3,90
1056,24.08.2025 09:03:04,WhatsApp,Cita agendada,66,12,Psicologia clinica,35,4,140
1057,23.08.2025 17:45:27,WhatsApp,Cita agendada,29,4,Psicoeducacion,30,3,90
1058,23.08.2025 17:13:22,WhatsApp,Cita agendada,28,23,Psicoeducacion,30,4,120
1059,23.08.2025 14:24:22,WhatsApp,Cita agendada,30,10,Psicoeducacion,30,2,60
1060,23.08.2025 13:48:29,WhatsApp,Cita agendada,23,25,Neuropsicologia,60,4,240
1061,23.08.2025 13:36:59,Facebook,Informacion,19,10,Neuropsicologia,60,2,120
1062,23.08.2025 13:00:35,WhatsApp,Cita agendada,38,16,Psicologia clinica,35,3,105
1063,23.08.2025 11:08:25,WhatsApp,Cita agendada,23,14,Neuropsicologia,60,2,120
1064,23.08.2025 10:38:02,WhatsApp,Cita agendada,85,27,Psicoeducacion,30,2,60
1065,23.08.2025 10:24:52,Web,Informacion,52,30,Neuropsicologia,60,3,180
1066,23.08.2025 09:59:14,Web,Informacion,86,28,Psicologia clinica,35,2,70
1067,23.08.2025 09:58:20,WhatsApp,Cita agendada,5,6,Psicoeducacion,30,2,60
1068,23.08.2025 09:19:14,Facebook,Informacion,36,28,Psicologia clinica,35,1,35
1069,23.08.2025 09:16:55,WhatsApp,Informacion,36,2,Psicoeducacion,30,4,120
1070,23.08.2025 09:06:35,WhatsApp,Cita agendada,69,7,Psicologia clinica,35,4,140
1071,23.08.2025 08:55:19,WhatsApp,Cita agendada,72,11,Psicoeducacion,30,3,90
1072,23.08.2025 08:35:01,WhatsApp,Informacion,66,2,Psicoeducacion,30,1,30
1073,23.08.2025 08:12:58,WhatsApp,Cita agendada,86,9,Psicologia clinica,35,3,105
1074,23.08.2025 07:51:13,WhatsApp,Cita agendada,10,17,Neuropsicologia,60,1,60
1075,23.08.2025 07:10:51,WhatsApp,Cita agendada,63,15,Psicoeducacion,30,2,60
1076,22.08.2025 23:36:42,WhatsApp,Cita agendada,65,14,Psicoeducacion,30,2,60
1077,22.08.2025 22:28:05,WhatsApp,Cita agendada,34,26,Psicologia clinica,35,4,140
1078,22.08.2025 22:17:45,WhatsApp,Informacion,9,1,Psicoeducacion,30,2,60
1079,22.08.2025 21:53:56,WhatsApp,Cita agendada,29,15,Neuropsicologia,60,3,180
1080,22.08.2025 20:19:17,WhatsApp,Informacion,55,2,Psicoeducacion,30,5,150
1081,22.08.2025 19:30:24,WhatsApp,Cita agendada,80,15,Psicologia clinica,35,5,175
1082,22.08.2025 18:19:56,WhatsApp,Cita agendada,75,4,Psicoeducacion,30,2,60
1083,22.08.2025 17:59:08,Web,Informacion,53,30,Psicologia clinica,35,4,140
1084,22.08.2025 17:40:07,WhatsApp,Cita agendada,62,29,Neuropsicologia,60,4,240
1085,22.08.2025 17:12:42,WhatsApp,Cita agendada,55,17,Psicoeducacion,30,5,150
1086,22.08.2025 16:32:04,Facebook,Informacion,86,10,Psicopedagogia,80,3,240
1087,22.08.2025 16:09:17,WhatsApp,Cita agendada,56,28,Psicoterapia,40,3,120
1088,22.08.2025 14:01:24,WhatsApp,Cita agendada,41,4,Neuropsicologia,60,5,300
1089,22.08.2025 13:38:27,WhatsApp,Cita agendada,49,27,Psicoeducacion,30,3,90
1090,22.08.2025 13:07:49,WhatsApp,Informacion,82,21,Psicopedagogia,80,1,80
1091,22.08.2025 12:56:23,WhatsApp,Cita agendada,5,29,Psicoeducacion,30,4,120
1092,22.08.2025 12:30:35,WhatsApp,Cita agendada,62,20,Psicoeducacion,30,5,150
1093,22.08.2025 11:52:54,WhatsApp,Informacion,60,16,Psicopedagogia,80,2,160
1094,22.08.2025 11:04:19,WhatsApp,Cita agendada,52,19,Psicologia clinica,35,3,105
1095,22.08.2025 10:22:38,WhatsApp,Cita agendada,74,8,Neuropsicologia,60,2,120
1096,22.08.2025 09:46:31,Facebook,Informacion,73,13,Psicoeducacion,30,5,150
1097,22.08.2025 09:37:39,WhatsApp,Informacion,93,28,Psicopedagogia,80,4,320
1098,22.08.2025 09:14:17,Web,Informacion,92,22,Psicoeducacion,30,4,120
1099,22.08.2025 08:54:40,WhatsApp,Cita agendada,24,23,Psicoeducacion,30,3,90
1100,22.08.2025 07:47:39,WhatsApp,Cita agendada,71,3,Psicologia clinica,35,3,105
1101,22.08.2025 04:01:43,WhatsApp,Informacion,77,24,Psicopedagogia,80,2,160
1102,21.08.2025 21:40:06,WhatsApp,Cita agendada,78,10,Neuropsicologia,60,4,240
1103,21.08.2025 21:38:42,Web,Informacion,68,15,Psicoeducacion,30,1,30
1104,21.08.2025 14:46:05,WhatsApp,Cita agendada,44,15,Psicoeducacion,30,1,30
1105,21.08.2025 14:21:19,WhatsApp,Cita agendada,72,16,Psicoeducacion,30,1,30
1106,21.08.2025 13:10:56,WhatsApp,Cita agendada,87,15,Psicoeducacion,30,4,120
1107,21.08.2025 12:34:14,WhatsApp,Informacion,41,2,Psicoeducacion,30,2,60
1108,21.08.2025 12:20:29,Facebook,Informacion,57,6,Neuropsicologia,60,4,240
1109,21.08.2025 11:41:56,Facebook,Informacion,46,18,Neuropsicologia,60,3,180
1110,21.08.2025 11:30:12,WhatsApp,Informacion,67,2,Neuropsicologia,60,4,240
1111,21.08.2025 10:50:10,WhatsApp,Cita agendada,46,12,Psicoeducacion,30,1,30
1112,21.08.2025 10:37:07,WhatsApp,Cita agendada,68,22,Psicoeducacion,30,1,30
1113,21.08.2025 10:28:07,WhatsApp,Cita agendada,30,27,Psicologia clinica,35,2,70
1114,21.08.2025 09:34:55,Web,Informacion,94,2,Neuropsicologia,60,5,300
1115,21.08.2025 08:19:51,WhatsApp,Cita agendada,38,14,Psicoeducacion,30,3,90
1116,21.08.2025 07:51:52,WhatsApp,Cita agendada,50,29,Psicologia clinica,35,3,105
1117,21.08.2025 07:34:54,Web,Informacion,19,16,Psicoeducacion,30,3,90
1118,20.08.2025 23:46:29,WhatsApp,Cita agendada,26,9,Neuropsicologia,60,3,180
1119,20.08.2025 23:17:38,WhatsApp,Cita agendada,74,15,Psicoeducacion,30,5,150
1120,20.08.2025 22:16:38,WhatsApp,Cita agendada,18,6,Psicoeducacion,30,4,120
1121,20.08.2025 22:16:29,WhatsApp,Cita agendada,44,11,Psicologia clinica,35,5,175
1122,20.08.2025 21:49:51,WhatsApp,Cita agendada,55,21,Psicologia clinica,35,1,35
1123,20.08.2025 21:23:16,Web,Informacion,92,3,Psicoeducacion,30,2,60
1124,20.08.2025 20:57:01,WhatsApp,Cita agendada,12,11,Psicoeducacion,30,5,150
1125,20.08.2025 20:46:00,Web,Informacion,92,24,Neuropsicologia,60,1,60
1126,20.08.2025 20:18:08,WhatsApp,Cita agendada,15,28,Psicoeducacion,30,3,90
1127,20.08.2025 19:50:26,WhatsApp,Cita agendada,59,6,Psicoeducacion,30,5,150
1128,20.08.2025 19:36:20,WhatsApp,Cita agendada,51,27,Psicoeducacion,30,3,90
1129,20.08.2025 19:22:43,WhatsApp,Cita agendada,71,19,Psicoeducacion,30,2,60
1130,20.08.2025 19:18:56,WhatsApp,Cita agendada,41,8,Neuropsicologia,60,1,60
1131,20.08.2025 18:54:36,Facebook,Informacion,70,2,Psicoeducacion,30,3,90
1132,20.08.2025 18:25:19,Facebook,Informacion,86,8,Neuropsicologia,60,4,240
1133,20.08.2025 17:56:04,WhatsApp,Cita agendada,89,17,Psicoeducacion,30,2,60
1134,20.08.2025 16:18:50,WhatsApp,Cita agendada,12,28,Psicoeducacion,30,2,60
1135,20.08.2025 16:13:44,WhatsApp,Cita agendada,23,15,Psicoeducacion,30,1,30
1136,20.08.2025 15:51:55,WhatsApp,Cita agendada,15,28,Psicoeducacion,30,3,90
1137,20.08.2025 14:54:16,WhatsApp,Cita agendada,42,18,Neuropsicologia,60,3,180
1138,20.08.2025 12:05:13,WhatsApp,Cita agendada,33,15,Neuropsicologia,60,2,120
1139,20.08.2025 10:58:34,WhatsApp,Cita agendada,29,24,Psicoeducacion,30,4,120
1140,20.08.2025 10:51:27,WhatsApp,Cita agendada,38,5,Psicoeducacion,30,1,30
1141,20.08.2025 10:24:54,WhatsApp,Cita agendada,38,5,Psicoeducacion,30,5,150
1142,20.08.2025 08:15:04,WhatsApp,Cita agendada,76,13,Psicoeducacion,30,2,60
1143,20.08.2025 08:06:37,WhatsApp,Cita agendada,90,5,Psicoeducacion,30,3,90
1144,20.08.2025 03:18:22,Web,Informacion,78,21,Psicoeducacion,30,4,120
1145,20.08.2025 02:00:24,WhatsApp,Cita agendada,31,16,Psicologia clinica,35,4,140
1146,19.08.2025 23:16:19,WhatsApp,Cita agendada,48,15,Neuropsicologia,60,1,60
1147,19.08.2025 22:19:15,WhatsApp,Informacion,48,25,Psicopedagogia,80,4,320
1148,19.08.2025 20:09:54,Web,Informacion,66,14,Psicoeducacion,30,2,60
1149,19.08.2025 19:41:32,Web,Informacion,34,4,Neuropsicologia,60,4,240
1150,19.08.2025 19:15:26,WhatsApp,Cita agendada,83,10,Psicoeducacion,30,5,150
1151,19.08.2025 16:54:10,WhatsApp,Informacion,94,19,Psicoeducacion,30,4,120
1152,19.08.2025 16:33:39,Web,Informacion,28,22,Psicoeducacion,30,2,60
1153,19.08.2025 16:26:52,WhatsApp,Cita agendada,39,9,Psicoeducacion,30,5,150
1154,19.08.2025 15:49:26,WhatsApp,Cita agendada,35,24,Psicoeducacion,30,5,150
1155,19.08.2025 14:42:51,WhatsApp,Informacion,76,11,Psicopedagogia,80,3,240
1156,19.08.2025 13:52:56,WhatsApp,Cita agendada,31,5,Psicologia clinica,35,5,175
1157,19.08.2025 12:58:23,WhatsApp,Cita agendada,57,24,Neuropsicologia,60,5,300
1158,19.08.2025 08:41:08,WhatsApp,Informacion,5,12,Psicopedagogia,80,3,240
1159,19.08.2025 08:15:45,WhatsApp,Cita agendada,65,21,Psicologia clinica,35,5,175
1160,18.08.2025 19:57:52,WhatsApp,Cita agendada,69,7,Neuropsicologia,60,1,60
1161,18.08.2025 19:57:21,Web,Informacion,6,16,Psicoeducacion,30,4,120
1162,18.08.2025 18:20:42,WhatsApp,Cita agendada,87,10,Psicoeducacion,30,4,120
1163,18.08.2025 17:59:25,WhatsApp,Informacion,52,14,Psicopedagogia,80,4,320
1164,18.08.2025 16:28:21,Facebook,Informacion,78,7,Psicoeducacion,30,3,90
1165,18.08.2025 14:59:50,WhatsApp,Cita agendada,63,23,Psicoeducacion,30,5,150
1166,18.08.2025 14:56:55,WhatsApp,Cita agendada,79,5,Psicologia clinica,35,2,70
1167,18.08.2025 12:56:29,WhatsApp,Cita agendada,70,9,Psicoeducacion,30,2,60
1168,18.08.2025 12:01:00,WhatsApp,Cita agendada,89,15,Psicoeducacion,30,3,90
1169,18.08.2025 11:35:43,WhatsApp,Informacion,12,22,Psicopedagogia,80,2,160
1170,18.08.2025 11:26:53,WhatsApp,Cita agendada,78,11,Psicologia clinica,35,2,70
1171,09.04.2024 12:31:17,Instagram,Informacion,56,18,Psicoeducacion,30,4,120
1172,18.08.2025 09:22:31,WhatsApp,Cita agendada,24,25,Psicologia clinica,35,5,175
1173,18.08.2025 08:07:47,Web,Informacion,85,30,Psicopedagogia,80,3,240
1174,17.08.2025 11:17:15,WhatsApp,Cita agendada,61,13,Psicoeducacion,30,5,150
1175,17.08.2025 10:38:34,WhatsApp,Cita agendada,76,14,Psicoeducacion,30,1,30
1176,16.08.2025 17:51:17,Web,Informacion,42,4,Psicoeducacion,30,4,120
1177,16.08.2025 11:48:27,WhatsApp,Cita agendada,75,19,Psicoeducacion,30,1,30
1178,16.08.2025 10:41:03,WhatsApp,Cita agendada,81,12,Neuropsicologia,60,5,300
1179,16.08.2025 09:40:52,WhatsApp,Cita agendada,56,27,Psicoeducacion,30,4,120
1180,16.08.2025 09:28:29,WhatsApp,Cita agendada,15,14,Psicoterapia,40,5,200
1181,16.08.2025 08:23:23,WhatsApp,Cita agendada,32,14,Psicoeducacion,30,3,90
1182,15.08.2025 20:29:16,WhatsApp,Cita agendada,44,21,Neuropsicologia,60,4,240
1183,15.08.2025 17:47:52,Web,Informacion,21,16,Psicologia clinica,35,4,140
1184,15.08.2025 17:02:56,WhatsApp,Cita agendada,7,3,Psicoeducacion,30,2,60
1185,15.08.2025 14:55:56,WhatsApp,Cita agendada,90,25,Psicologia clinica,35,1,35
1186,15.08.2025 13:30:49,WhatsApp,Informacion,70,1,Psicologia clinica,35,1,35
1187,15.08.2025 12:46:46,WhatsApp,Cita agendada,44,10,Psicoeducacion,30,1,30
1188,15.08.2025 12:23:04,WhatsApp,Cita agendada,60,25,Psicologia clinica,35,5,175
1189,15.08.2025 12:08:26,WhatsApp,Cita agendada,72,29,Psicologia clinica,35,2,70
1190,15.08.2025 12:02:33,WhatsApp,Informacion,93,19,Psicoeducacion,30,3,90
1191,15.08.2025 11:59:49,WhatsApp,Cita agendada,49,18,Psicologia clinica,35,3,105
1192,15.08.2025 11:44:19,WhatsApp,Cita agendada,26,12,Psicoeducacion,30,1,30
1193,15.08.2025 09:06:44,WhatsApp,Cita agendada,60,9,Neuropsicologia,60,1,60
1194,15.08.2025 08:44:04,WhatsApp,Cita agendada,11,27,Psicoeducacion,30,4,120
1195,14.08.2025 18:52:35,WhatsApp,Informacion,94,28,Psicoeducacion,30,2,60
1196,14.08.2025 18:13:39,WhatsApp,Cita agendada,65,27,Psicologia clinica,35,1,35
1197,14.08.2025 16:15:17,WhatsApp,Cita agendada,24,22,Psicologia clinica,35,5,175
1198,14.08.2025 15:11:43,Web,Informacion,70,10,Psicoeducacion,30,3,90
1199,14.08.2025 15:09:03,WhatsApp,Cita agendada,75,12,Neuropsicologia,60,3,180
1200,14.08.2025 14:59:55,Web,Informacion,64,10,Neuropsicologia,60,4,240
1201,14.08.2025 12:41:39,Web,Informacion,70,30,Psicoeducacion,30,5,150
1202,14.08.2025 10:56:46,Web,Informacion,100,25,Neuropsicologia,60,4,240
1203,14.08.2025 09:57:55,WhatsApp,Cita agendada,44,8,Psicoeducacion,30,1,30
1204,13.08.2025 19:49:34,WhatsApp,Cita agendada,9,12,Psicologia clinica,35,3,105
1205,13.08.2025 19:20:22,WhatsApp,Cita agendada,63,16,Psicologia clinica,35,2,70
1206,13.08.2025 16:24:09,WhatsApp,Cita agendada,61,16,Psicologia clinica,35,5,175
1207,13.08.2025 12:10:40,Facebook,Informacion,62,12,Psicologia clinica,35,1,35
1208,13.08.2025 12:05:48,WhatsApp,Informacion,17,2,Psicoeducacion,30,3,90
1209,13.08.2025 10:41:30,WhatsApp,Cita agendada,85,10,Psicoterapia,40,3,120
1210,13.08.2025 10:17:56,WhatsApp,Cita agendada,63,12,Neuropsicologia,60,3,180
1211,13.08.2025 09:36:18,WhatsApp,Cita agendada,75,28,Neuropsicologia,60,3,180
1212,13.08.2025 07:32:48,Web,Informacion,74,13,Neuropsicologia,60,5,300
1213,12.08.2025 18:41:19,Web,Informacion,28,23,Neuropsicologia,60,3,180
